ID1,HHID,QH91,QH93,QH95,QH96,QH96A,QH96M,QH96AC,QH97D,QH97M,QH97A,QH99,QH101,QH103,QH106,QHVIOLEN,QHCLUSTER,QHNUMBER,QHHOME
2024,      476700301, ,2,2, , , , , , , , ,2,2, ,2,4767,3,1
2024,      476705701, ,2,2, , , , , , , , ,2,2, ,1,4767,57,1
2024,      476706201,2,2,2, , , , , , , , ,2,2,2,3,4767,62,1
2024,      476706301,2,2,2, , , , , , , , ,2,2,2,2,4767,63,1
2024,      476708501,2,2,2, , , , , , , , ,2,2,2,2,4767,85,1
2024,      476709301, ,2,2, , , , , , , , ,2,2, ,2,4767,93,1
2024,      476711201, ,2,2, , , , , , , ,2,2,2, ,5,4767,112,1
2024,      476711401, ,2,2, , , , , , , , ,2,2, ,1,4767,114,1
2024,      476711501,2,2,2, , , , , , , , ,2,2,2,4,4767,115,1
2024,      476711701, ,2,2, , , , , , , ,2,2,2, ,2,4767,117,1
2024,      476802201, ,2,2, , , , , , , , ,2,2, ,1,4768,22,1
2024,      476803601,2,2,2, , , , , , , ,2,2,2, ,0,4768,36,1
2024,      476803801, ,2,2, , , , , , , , ,2,2, ,2,4768,38,1
2024,      476804201,2,2,2, , , , , , , , ,2,2,2,4,4768,42,1
2024,      476804401, ,2,2, , , , , , , , ,2,2, ,5,4768,44,1
2024,      476809001,2,2,2, , , , , , , , ,2,2, ,5,4768,90,1
2024,      476809401, ,2,2, , , , , , , , ,2,2,2,2,4768,94,1
2024,      476811301,2,2,2, , , , , , , , ,2,2, ,2,4768,113,1
2024,      476811801, ,2,2, , , , , , , , ,2,2, ,0,4768,118,1
2024,      476900901, ,2,2, , , , , , , , ,1,2,2,2,4769,9,1
2024,      476901601,2,2,2, , , , , , , , ,1,2,2,2,4769,16,1
2024,      476904001, ,2,2, , , , , , , , ,1,2,2,2,4769,40,1
2024,      476905201, ,2,2, , , , , , , , ,1,2,2,2,4769,52,1
2024,      476905401,2,2,2, , , , , , , , ,1,2,2,2,4769,54,1
2024,      476908001,2,2,2, , , , , , , ,2,1,2, ,0,4769,80,1
2024,      476909501,2,2,2, , , , , , , , ,2,2, ,3,4769,95,1
2024,      476910001,2,2,2, , , , , , , , ,1,2,2,4,4769,100,1
2024,      476911701, ,2,2, , , , , , , , ,1,2,2,2,4769,117,1
2024,      476913101, ,2,2, , , , , , , , ,1,2, ,2,4769,131,1
2024,      477000101,2,2,2, , , , , , , , ,1,2,2,1,4770,1,1
2024,      477001301, ,2,2, , , , , , , , ,2,2, ,2,4770,13,1
2024,      477002101,2,2,2, , , , , , , , ,2,2, ,1,4770,21,1
2024,      477002701, ,2,2, , , , , , , , ,2,2, ,2,4770,27,1
2024,      477004101, ,2,2, , , , , , , , ,2,2,2,2,4770,41,1
2024,      477005101, ,2,2, , , , , , , , ,2,2,2,2,4770,51,1
2024,      477005401, ,2,2, , , , , , , ,2,2,2, ,0,4770,54,1
2024,      477006301,2,2,2, , , , , , , , ,2,2, ,2,4770,63,1
2024,      477006601,2,2,2, , , , , , , , ,2,2, ,2,4770,66,1
2024,      477007201, ,2,2, , , , , , , , ,2,2,2,2,4770,72,1
2024,      477100501, ,2,1,2,1,5,2, , , , ,2,2,2,2,4771,5,1
2024,      477102901,2,2,2, , , , , , , , ,2,2,2,4,4771,29,1
2024,      477107901, ,2,2, , , , , , , , ,2,2, ,0,4771,79,1
2024,      477107902, ,2,2, , , , , , , , ,2,2,2,2,4771,79,2
2024,      477109101, ,2,2, , , , , , , ,2,2,2, ,0,4771,91,1
2024,      477110001, ,2,2, , , , , , , , ,2,2,2,1,4771,100,1
2024,      477110301, ,2,2, , , , , , , , ,2,2,2,2,4771,103,1
2024,      477110601, ,2,2, , , , , , , , ,2,2, ,2,4771,106,1
2024,      477111601, ,2,2, , , , , , , , ,2,2, ,0,4771,116,1
2024,      477200301, ,2,2, , , , , , , , ,2,2, ,2,4772,3,1
2024,      477200401,2,2,2, , , , , , , , ,1,2,2,4,4772,4,1
2024,      477200901,2,2,2, , , , , , , ,2,2,2, ,0,4772,9,1
2024,      477200902, ,2,2, , , , , , , , ,2,2, ,1,4772,9,2
2024,      477201401,2,2,2, , , , , , , , ,2,2, ,4,4772,14,1
2024,      477204001,2,2,2, , , , , , , , ,2,2, ,3,4772,40,1
2024,      477205301, ,2,2, , , , , , , ,2,2,2,2,3,4772,53,1
2024,      477208701, ,2,2, , , , , , , , ,2,2, ,0,4772,87,1
2024,      477209301, ,2,2, , , , , , , ,2,2,2, ,4,4772,93,1
2024,      477210001, ,2,2, , , , , , , , ,2,2,2,3,4772,100,1
2024,      477210401, ,2,2, , , , , , , ,2,2,2, ,3,4772,104,1
2024,      477300101, ,2,2, , , , , , , , ,2,2, ,0,4773,1,1
2024,      477302401,2,2,2, , , , , , , , ,2,2, ,1,4773,24,1
2024,      477303301,2,2,2, , , , , , , , ,2,2, ,2,4773,33,1
2024,      477304501,2,2,1,4,0,8,2, , , , ,2,2,2,2,4773,45,1
2024,      477307301, ,2,2, , , , , , , , ,2,2,2,2,4773,73,1
2024,      477310901,2,2,2, , , , , , , , ,2,2, ,2,4773,109,1
2024,      477311001, ,2,2, , , , , , , , ,1,2,2,2,4773,110,1
2024,      477311601, ,2,2, , , , , , , , ,1,2,2,1,4773,116,1
2024,      477400201,2,2,2, , , , , , , ,2,1,2,2,4,4774,2,1
2024,      477405001,2,2,2, , , , , , , , ,2,2,2,9,4774,50,1
2024,      477405002, ,2,2, , , , , , , , ,2,2, ,0,4774,50,2
2024,      477407101,2,2,2, , , , , , , , ,2,2, ,2,4774,71,1
2024,      477407301, ,2,2, , , , , , , ,2,2,2, ,2,4774,73,1
2024,      477408201,2,2,2, , , , , , , ,2,1,2,2,2,4774,82,1
2024,      477410101,2,2,2, , , , , , , ,2,2,2,2,5,4774,101,1
2024,      477412401, ,2,2, , , , , , , , ,2,2, ,3,4774,124,1
2024,      477413401, ,2,2, , , , , , , , ,2,2,2,2,4774,134,1
2024,      477413901, ,2,2, , , , , , , , ,2,2,2,2,4774,139,1
2024,      477500201,2,2,1,5,0,1,2, , , ,2,1,2,2,2,4775,2,1
2024,      477502201, ,2,2, , , , , , , ,2,1,2, ,4,4775,22,1
2024,      477505001, ,2,2, , , , , , , ,2,2,2, ,0,4775,50,1
2024,      477508701, ,2,2, , , , , , , , ,2,2, ,0,4775,87,1
2024,      477510801, ,2,2, , , , , , , , ,1,2,2,2,4775,108,1
2024,      477514601,2,2,2, , , , , , , , ,2,2, ,4,4775,146,1
2024,      477514602,2,2,1,2,1,2,2, , , , ,2,2,2,2,4775,146,2
2024,      477516001,2,2,2, , , , , , , ,1,2,2,2,7,4775,160,1
2024,      477517201,2,2,2, , , , , , , , ,2,2, ,0,4775,172,1
2024,      477519601, ,2,2, , , , , , , , ,2,2,2,4,4775,196,1
2024,      477519801, ,2,2, , , , , , , ,2,2,2, ,3,4775,198,1
2024,      477601801,2,2,2, , , , , , , , ,2,2,2,5,4776,18,1
2024,      477602701,2,2,2, , , , , , , , ,2,2, ,3,4776,27,1
2024,      477604601,2,2,2, , , , , , , , ,2,2, ,1,4776,46,1
2024,      477604602,2,2,2, , , , , , , , ,2,2,2,1,4776,46,2
2024,      477605601, ,2,2, , , , , , , ,2,2,2, ,0,4776,56,1
2024,      477607201, ,2,2, , , , , , , , ,2,2,2,2,4776,72,1
2024,      477609201, ,2,1,3,0,5,2, , , ,2,2,2,2,3,4776,92,1
2024,      477609202, ,2,2, , , , , , , , ,2,2, ,2,4776,92,2
2024,      477609203,2,2,1,2,0,4,2, , , , ,2,2,2,2,4776,92,3
2024,      477612101,2,2,2, , , , , , , , ,2,2,2,3,4776,121,1
2024,      477612801,2,2,2, , , , , , , ,2,2,2,2,2,4776,128,1
2024,      477613001, ,2,2, , , , , , , , ,2,2,2,2,4776,130,1
2024,      477700301,2,2,2, , , , , , , , ,2,2,1,4,4777,3,1
2024,      477702101, ,2,2, , , , , , , , ,2,2,2,2,4777,21,1
2024,      477703301, ,2,2, , , , , , , , ,1,1, ,0,4777,33,1
2024,      477703302, ,2,2, , , , , , , , ,1,2,1,1,4777,33,2
2024,      477703801,2,2,1,2,11,5,2, , , , ,1,1, ,2,4777,38,1
2024,      477704801,2,2,2, , , , , , , ,2,2,2, ,0,4777,48,1
2024,      477705001,2,2,1,4,0,4,2, , , , ,1,1,2,4,4777,50,1
2024,      477705701,2,2,2, , , , , , , , ,2,1, ,0,4777,57,1
2024,      477705801,2,2,2, , , , , , , , ,2,1, ,1,4777,58,1
2024,      477707201, ,2,1,2,0,11,2, , , , ,2,2,2,2,4777,72,1
2024,      477708601, ,2,2, , , , , , , , ,2,2, ,2,4777,86,1
2024,      477800401,2,2,2, , , , , , , , ,1,2,2,10,4778,4,1
2024,      477801801,2,2,2, , , , , , , , ,2,2,2,4,4778,18,1
2024,      477804501,2,2,2, , , , , , , , ,2,2,2,2,4778,45,1
2024,      477805301,2,2,2, , , , , , , , ,2,2,2,2,4778,53,1
2024,      477808601, ,2,1,2,5,3,2, , , , ,1,2,2,2,4778,86,1
2024,      477809401, ,2,2, , , , , , , ,2,2,2, ,3,4778,94,1
2024,      477810601, ,2,2, , , , , , , ,1,2,2, ,0,4778,106,1
2024,      477814201,2,2,1,2,3,3,2, , , , ,2,2,2,2,4778,142,1
2024,      477814501,2,2,2, , , , , , , , ,2,2,2,1,4778,145,1
2024,      477900301,2,2,2, , , , , , , , ,2,2,2,2,4779,3,1
2024,      477902101,2,2,1,2,2,2,2, , , , ,2,2, ,4,4779,21,1
2024,      477902901,2,2,1,2,5,1,2, , , , ,1,2,2,2,4779,29,1
2024,      477903101, ,2,1,1,0,1,2, , , , ,2,2,2,1,4779,31,1
2024,      477903301, ,2,2, , , , , , , , ,2,2, ,0,4779,33,1
2024,      477904301,2,2,2, , , , , , , , ,2,2,2,2,4779,43,1
2024,      477904601, ,2,2, , , , , , , , ,1,2,2,2,4779,46,1
2024,      477905301, ,2,1,1,5,98,2, , , ,2,2,2, ,0,4779,53,1
2024,      477907101, ,2,1,5,4,0,2, , , ,2,2,2,2,3,4779,71,1
2024,      478000901,2,2,2, , , , , , , , ,2,2, ,2,4780,9,1
2024,      478001001,2,2,1,6,0,8,2, , , , ,2,2,2,6,4780,10,1
2024,      478003701,2,2,2, , , , , , , , ,2,2,2,8,4780,37,1
2024,      478005101, ,2,2, , , , , , , , ,2,2,2,2,4780,51,1
2024,      478006401,2,2,2, , , , , , , , ,2,2,2,2,4780,64,1
2024,      478006501,2,2,2, , , , , , , , ,2,2,2,2,4780,65,1
2024,      478006701, ,2,2, , , , , , , ,1,2,2, ,0,4780,67,1
2024,      478008101, ,2,2, , , , , , , , ,2,2,2,2,4780,81,1
2024,      478008801, ,2,2, , , , , , , ,2,2,2,2,3,4780,88,1
2024,      478101101,2,2,2, , , , , , , , ,2,2,2,6,4781,11,1
2024,      478101301, ,2,2, , , , , , , , ,2,2,2,2,4781,13,1
2024,      478102601,2,2,2, , , , , , , , ,1,2,2,4,4781,26,1
2024,      478103901, ,2,1,2,1,2,2, , , , ,2,2,2,2,4781,39,1
2024,      478104201,2,2,1,2,4,2,2, , , , ,2,2, ,2,4781,42,1
2024,      478106401,2,2,2, , , , , , , , ,2,2, ,4,4781,64,1
2024,      478108001, ,2,2, , , , , , , , ,2,2, ,2,4781,80,1
2024,      478109301,2,2,2, , , , , , , , ,2,2,2,3,4781,93,1
2024,      478109401, ,2,2, , , , , , , ,2,2,2,2,4,4781,94,1
2024,      478200401,2,2,2, , , , , , , , ,2,2, ,0,4782,4,1
2024,      478204701,2,2,2, , , , , , , , ,2,2, ,2,4782,47,1
2024,      478205501,2,2,2, , , , , , , , ,2,2,2,8,4782,55,1
2024,      478206401, ,2,2, , , , , , , , ,2,2, ,2,4782,64,1
2024,      478206901, ,2,2, , , , , , , , ,2,2,2,1,4782,69,1
2024,      478207701, ,2,2, , , , , , , , ,2,2,2,2,4782,77,1
2024,      478209201, ,2,2, , , , , , , , ,2,2, ,2,4782,92,1
2024,      478301101, ,2,2, , , , , , , ,1,1,2, ,0,4783,11,1
2024,      478301201,2,2,2, , , , , , , , ,1,2,2,2,4783,12,1
2024,      478301401, ,2,2, , , , , , , , ,2,1, ,2,4783,14,1
2024,      478301501,2,2,1,2,0,1,2, , , , ,1,2,2,2,4783,15,1
2024,      478304001, ,2,1,3,0,4,2, , , , ,1,2,2,3,4783,40,1
2024,      478304101, ,2,2, , , , , , , ,2,2,2, ,0,4783,41,1
2024,      478304201, ,2,2, , , , , , , ,2,2,2, ,0,4783,42,1
2024,      478304401, ,2,2, , , , , , , , ,2,2, ,0,4783,44,1
2024,      478304501, ,2,2, , , , , , , , ,2,2, ,0,4783,45,1
2024,      478304601, ,2,2, , , , , , , , ,2,2, ,1,4783,46,1
2024,      478304701, ,2,2, , , , , , , , ,2,2, ,0,4783,47,1
2024,      478304801, ,2,2, , , , , , , , ,2,2, ,2,4783,48,1
2024,      478304901, ,2,2, , , , , , , ,2,2,2, ,0,4783,49,1
2024,      478305001, ,2,2, , , , , , , , ,2,2,2,2,4783,50,1
2024,      478401001,2,2,2, , , , , , , , ,1,2,2,2,4784,10,1
2024,      478401101,2,2,2, , , , , , , , ,1,2, ,2,4784,11,1
2024,      478401201, ,2,2, , , , , , , , ,2,2, ,0,4784,12,1
2024,      478401301,2,2,1,2,7,6,2, , , ,2,2,2, ,5,4784,13,1
2024,      478401401, ,2,1,2,10,4,2, , , , ,1,2,2,2,4784,14,1
2024,      478405701,2,2,1,2,1,0,2, , , , ,1,2,2,8,4784,57,1
2024,      478406101,2,2,2, , , , , , , , ,2,2, ,2,4784,61,1
2024,      478406201, ,2,2, , , , , , , , ,2,2, ,3,4784,62,1
2024,      478406601,2,2,1,2,13,3,2, , , , ,1,2,2,3,4784,66,1
2024,      478407001, ,2,1,2,1,4,2, , , , ,1,2,2,2,4784,70,1
2024,      478408001, ,2,1,2,5,4,2, , , , ,1,2,2,2,4784,80,1
2024,      478408101, ,2,2, , , , , , , ,1,2,2, ,0,4784,81,1
2024,      478408201,2,2,1,4,1,0,2, , , , ,1,2,2,4,4784,82,1
2024,      478408301, ,2,1,2,10,5,2, , , , ,1,2,2,2,4784,83,1
2024,      478408401,2,2,1,2,13,3,2, , , , ,1,2, ,4,4784,84,1
2024,      478500101,2,2,2, , , , , , , ,1,2,2, ,3,4785,1,1
2024,      478500201,2,2,2, , , , , , , , ,2,2, ,2,4785,2,1
2024,      478500301,2,2,2, , , , , , , , ,1,2,2,2,4785,3,1
2024,      478500401, ,2,1,2,1,0,2, , , , ,1,2,2,2,4785,4,1
2024,      478500501,2,2,1,2,1,9,2, , , , ,1,2,2,2,4785,5,1
2024,      478511801,2,2,2, , , , , , , ,1,2,2, ,0,4785,118,1
2024,      478511901, ,2,1,2,1,0,2, , , , ,1,2,2,2,4785,119,1
2024,      478512001, ,2,1,1,0,6,2, , , , ,1,2,2,1,4785,120,1
2024,      478512101, ,2,1,2,6,0,2, , , , ,1,2,2,2,4785,121,1
2024,      478512201,2,2,2, , , , , , , , ,1,2,2,2,4785,122,1
2024,      478514001,2,2,2, , , , , , , , ,1,2, ,5,4785,140,1
2024,      478514101, ,2,2, , , , , , , , ,1,2, ,2,4785,141,1
2024,      478514201, ,2,1,2,6,0,2, , , ,1,1,2,2,2,4785,142,1
2024,      478514301,2,2,1,2,13,0,2, , , , ,2,2, ,2,4785,143,1
2024,      478514401,2,2,1,2,5,1,2, , , , ,1,2,2,9,4785,144,1
2024,      478604901, ,2,2, , , , , , , ,2,2,2, ,0,4786,49,1
2024,      478605001,2,2,2, , , , , , , , ,1,2, ,3,4786,50,1
2024,      478605101, ,2,2, , , , , , , , ,2,2, ,0,4786,51,1
2024,      478605301, ,2,2, , , , , , , ,1,2,2, ,0,4786,53,1
2024,      478605901, ,2,1,2,3,0,2, , , , ,1,2,2,2,4786,59,1
2024,      478606001, ,2,2, , , , , , , ,1,2,2, ,0,4786,60,1
2024,      478606101, ,2,1,3,2,3,2, , , ,2,1,2, ,3,4786,61,1
2024,      478606201, ,2,2, , , , , , , ,1,2,2, ,0,4786,62,1
2024,      478606301, ,2,2, , , , , , , ,1,2,2, ,3,4786,63,1
2024,      478607701,2,2,1,2,4,5,2, , , , ,2,2, ,2,4786,77,1
2024,      478607801,2,2,1,1,13,2,2, , , , ,2,2, ,3,4786,78,1
2024,      478607901, ,2,2, , , , , , , ,1,2,2, ,0,4786,79,1
2024,      478608001, ,2,2, , , , , , , ,1,2,2, ,2,4786,80,1
2024,      478608101, ,2,2, , , , , , , ,1,2,2, ,0,4786,81,1
2024,      478700601, ,2,2, , , , , , , , ,2,2,2,2,4787,6,1
2024,      478703401,2,2,2, , , , , , , , ,2,2,2,4,4787,34,1
2024,      478705601, ,2,2, , , , , , , , ,2,2,1,2,4787,56,1
2024,      478706201, ,2,2, , , , , , , , ,2,2, ,0,4787,62,1
2024,      478706401, ,2,2, , , , , , , , ,1,2, ,1,4787,64,1
2024,      478711201, ,2,2, , , , , , , , ,2,2,2,0,4787,112,1
2024,      478713201, ,2,2, , , , , , , , ,2,2,2,1,4787,132,1
2024,      478714701, ,2,2, , , , , , , , ,2,2,2,2,4787,147,1
2024,      478801401, ,2,2, , , , , , , , ,2,2, ,1,4788,14,1
2024,      478802801,2,2,2, , , , , , , , ,2,2,2,4,4788,28,1
2024,      478803201, ,2,2, , , , , , , , ,1,2,1,1,4788,32,1
2024,      478803801,2,2,2, , , , , , , , ,2,2, ,2,4788,38,1
2024,      478805701,2,2,2, , , , , , , , ,2,2,2,5,4788,57,1
2024,      478806001, ,2,2, , , , , , , , ,1,2, ,0,4788,60,1
2024,      478806701, ,2,2, , , , , , , , ,2,2, ,1,4788,67,1
2024,      478807501,2,2,2, , , , , , , , ,2,2, ,2,4788,75,1
2024,      478901001, ,2,2, , , , , , , , ,1,2, ,2,4789,10,1
2024,      478902801, ,2,2, , , , , , , , ,2,2, ,0,4789,28,1
2024,      478904101,2,2,2, , , , , , , , ,2,2,2,2,4789,41,1
2024,      478905001,2,2,2, , , , , , , ,1,2,2,2,2,4789,50,1
2024,      478905201, ,2,2, , , , , , , , ,2,2, ,0,4789,52,1
2024,      478906301, ,2,2, , , , , , , , ,2,2, ,0,4789,63,1
2024,      478907501, ,2,2, , , , , , , , ,2,2, ,0,4789,75,1
2024,      478907901,2,2,2, , , , , , , , ,2,2, ,1,4789,79,1
2024,      478908601, ,2,1,2,12,4,2, , , , ,1,2,2,2,4789,86,1
2024,      479000201,2,2,2, , , , , , , , ,2,2, ,1,4790,2,1
2024,      479001601, ,2,2, , , , , , , , ,1,2,1,1,4790,16,1
2024,      479003801, ,2,2, , , , , , , , ,2,2, ,1,4790,38,1
2024,      479004701, ,2,2, , , , , , , , ,2,2,2,2,4790,47,1
2024,      479005501, ,2,1,1,1,3,2, , , , ,1,2,2,1,4790,55,1
2024,      479006001, ,2,2, , , , , , , , ,1,2,2,1,4790,60,1
2024,      479007701, ,2,2, , , , , , , ,2,2,2, ,0,4790,77,1
2024,      479008601, ,2,1,1,0,10,2, , , , ,1,2,2,1,4790,86,1
2024,      479010701, ,2,1,1,6,3,2, , , , ,1,2,2,1,4790,107,1
2024,      479010801, ,2,1,1,6,0,2, , , , ,1,2,2,1,4790,108,1
2024,      479100101,2,2,2, , , , , , , , ,2,2,2,2,4791,1,1
2024,      479101201, ,2,2, , , , , , , , ,1,2, ,1,4791,12,1
2024,      479102101, ,2,2, , , , , , , , ,2,2,2,1,4791,21,1
2024,      479102701, ,2,2, , , , , , , , ,2,2,2,1,4791,27,1
2024,      479104601, ,2,2, , , , , , , , ,2,2, ,0,4791,46,1
2024,      479105101, ,2,2, , , , , , , , ,2,2, ,1,4791,51,1
2024,      479106801, ,2,1,2,0,1,2, , , , ,1,2,2,2,4791,68,1
2024,      479108301, ,2,1,1,7,6,2, , , , ,2,2, ,1,4791,83,1
2024,      479108701, ,2,2, , , , , , , , ,2,2,2,2,4791,87,1
2024,      479202701, ,2,1,2,0,6,2, , , , ,1,2,2,2,4792,27,1
2024,      479204101,2,2,2, , , , , , , , ,2,2, ,1,4792,41,1
2024,      479204701, ,2,2, , , , , , , ,2,1,1, ,0,4792,47,1
2024,      479205101,2,2,2, , , , , , , , ,2,2, ,2,4792,51,1
2024,      479206101, ,2,2, , , , , , , , ,2,2,2,2,4792,61,1
2024,      479206401, ,2,2, , , , , , , ,1,1,2,2,2,4792,64,1
2024,      479206601,2,2,2, , , , , , , , ,2,2, ,2,4792,66,1
2024,      479207101, ,2,2, , , , , , , , ,1,2,2,1,4792,71,1
2024,      479207401, ,2,2, , , , , , , , ,2,2,2,1,4792,74,1
2024,      479301201, ,2,2, , , , , , , , ,2,2, ,2,4793,12,1
2024,      479301601, ,2,2, , , , , , , , ,2,2,2,1,4793,16,1
2024,      479301901,2,2,2, , , , , , , , ,2,2,2,1,4793,19,1
2024,      479302101, ,2,2, , , , , , , ,1,2,2, ,0,4793,21,1
2024,      479304701, ,2,2, , , , , , , , ,1,2,2,1,4793,47,1
2024,      479305301, ,2,2, , , , , , , , ,1,2,2,1,4793,53,1
2024,      479307001,2,2,2, , , , , , , , ,2,2,2,1,4793,70,1
2024,      479308001, ,2,1,2,0,6,2, , , , ,1,2,2,2,4793,80,1
2024,      479309001,2,2,2, , , , , , , , ,2,2, ,3,4793,90,1
2024,      479401201,2,2,2, , , , , , , , ,2,2,2,2,4794,12,1
2024,      479402901, ,2,2, , , , , , , , ,2,2, ,0,4794,29,1
2024,      479404101, ,2,2, , , , , , , , ,2,2,2,2,4794,41,1
2024,      479404401,2,2,2, , , , , , , ,2,2,2, ,4,4794,44,1
2024,      479405901,2,2,2, , , , , , , , ,1,2,2,2,4794,59,1
2024,      479407201, ,2,2, , , , , , , , ,2,2,2,1,4794,72,1
2024,      479408401, ,2,2, , , , , , , , ,2,2,2,2,4794,84,1
2024,      479408901, ,2,2, , , , , , , , ,2,2, ,1,4794,89,1
2024,      479409001, ,2,2, , , , , , , , ,2,2,2,1,4794,90,1
2024,      479500101,2,2,1,2,10,4,2, , , , ,2,2, ,2,4795,1,1
2024,      479500201, ,2,2, , , , , , , ,1,2,2, ,0,4795,2,1
2024,      479500301,2,2,1,2,13,4,2, , , , ,2,2, ,4,4795,3,1
2024,      479500601, ,2,2, , , , , , , ,1,2,2, ,0,4795,6,1
2024,      479500801, ,2,2, , , , , , , ,1,2,2, ,0,4795,8,1
2024,      479500901,2,2,1,2,13,4,2, , , , ,2,2, ,2,4795,9,1
2024,      479501001,2,2,2, , , , , , , , ,2,2, ,0,4795,10,1
2024,      479505501, ,2,1,1,2,4,2, , , , ,1,2,2,2,4795,55,1
2024,      479505601, ,2,2, , , , , , , ,1,2,2, ,0,4795,56,1
2024,      479505701, ,2,2, , , , , , , ,1,2,2, ,0,4795,57,1
2024,      479600601,2,2,2, , , , , , , , ,2,2, ,4,4796,6,1
2024,      479601301, ,2,2, , , , , , , , ,1,2, ,1,4796,13,1
2024,      479601401, ,2,2, , , , , , , , ,2,2,2,2,4796,14,1
2024,      479602801, ,2,2, , , , , , , , ,2,2, ,2,4796,28,1
2024,      479603101, ,2,1,1,1,5,2, , , , ,1,2,2,1,4796,31,1
2024,      479603501, ,2,2, , , , , , , , ,2,2, ,2,4796,35,1
2024,      479607001, ,2,2, , , , , , , , ,1,2,2,2,4796,70,1
2024,      479607201, ,2,2, , , , , , , , ,1,2,2,2,4796,72,1
2024,      479607401, ,2,2, , , , , , , , ,1,2,2,2,4796,74,1
2024,      479608001, ,2,2, , , , , , , , ,2,2, ,0,4796,80,1
2024,      479608101,2,2,2, , , , , , , , ,1,2, ,2,4796,81,1
2024,      479608301, ,2,2, , , , , , , , ,1,2, ,1,4796,83,1
2024,      479608801, ,2,2, , , , , , , ,2,2,2, ,0,4796,88,1
2024,      479609201, ,2,2, , , , , , , , ,1,2, ,1,4796,92,1
2024,      479609801, ,2,2, , , , , , , , ,2,2,2,3,4796,98,1
2024,      479702401,2,2,2, , , , , , , , ,2,2, ,1,4797,24,1
2024,      479702601, ,2,2, , , , , , , ,2,2,2, ,0,4797,26,1
2024,      479702701, ,2,2, , , , , , , ,1,2,2, ,0,4797,27,1
2024,      479702801, ,2,2, , , , , , , ,1,2,2, ,0,4797,28,1
2024,      479702901, ,2,2, , , , , , , , ,1,2, ,1,4797,29,1
2024,      479704501,2,2,2, , , , , , , , ,2,2, ,3,4797,45,1
2024,      479704601, ,2,2, , , , , , , , ,1,2,2,1,4797,46,1
2024,      479704701, ,2,2, , , , , , , ,1,2,2, ,0,4797,47,1
2024,      479704801, ,2,2, , , , , , , , ,2,2, ,0,4797,48,1
2024,      479704901, ,2,1,2,5,0,2, , , , ,2,2, ,2,4797,49,1
2024,      479705501, ,2,2, , , , , , , , ,2,2, ,0,4797,55,1
2024,      479705601,2,2,2, , , , , , , , ,2,2, ,3,4797,56,1
2024,      479705701, ,2,2, , , , , , , , ,2,2, ,0,4797,57,1
2024,      479705801, ,2,2, , , , , , , ,1,2,2, ,0,4797,58,1
2024,      479705901, ,2,2, , , , , , , , ,2,2,2,1,4797,59,1
2024,      479805401, ,2,2, , , , , , , ,1,2,2, ,0,4798,54,1
2024,      479805501, ,2,2, , , , , , , , ,2,2, ,0,4798,55,1
2024,      479805601, ,2,1,1,11,0,2, , , , ,2,2, ,1,4798,56,1
2024,      479805801,2,2,1,1,0,10,2, , , , ,1,2,2,1,4798,58,1
2024,      479805901, ,2,1,1,10,0,2, , , , ,1,2,2,1,4798,59,1
2024,      479806001, ,2,1,1,11,0,2, , , , ,1,2, ,1,4798,60,1
2024,      479806101,2,2,1,2,13,0,2, , , , ,2,2, ,3,4798,61,1
2024,      479806201, ,2,1,2,12,0,2, , , , ,2,2, ,2,4798,62,1
2024,      479806301, ,2,1,1,13,0,2, , , , ,2,2, ,0,4798,63,1
2024,      479806501, ,2,2, , , , , , , , ,1,2,2,1,4798,65,1
2024,      479807901, ,2,2, , , , , , , , ,1,2,2,1,4798,79,1
2024,      479808701, ,2,2, , , , , , , , ,1,2,2,1,4798,87,1
2024,      479808901, ,2,1,2,1,3,2, , , , ,1,2,2,2,4798,89,1
2024,      479809001,2,2,1,2,13,0,2, , , ,2,2,2, ,0,4798,90,1
2024,      479809101, ,2,1,1,5,0,2, , , , ,1,2,2,1,4798,91,1
2024,      479902801, ,2,2, , , , , , , , ,2,2, ,0,4799,28,1
2024,      479902901, ,2,2, , , , , , , ,2,2,2, ,0,4799,29,1
2024,      479903001, ,2,2, , , , , , , , ,2,2, ,0,4799,30,1
2024,      479903101, ,2,1,2,0,3,2, , , , ,1,2,2,2,4799,31,1
2024,      479903301,2,2,2, , , , , , , , ,1,2,2,2,4799,33,1
2024,      479903401, ,2,2, , , , , , , , ,2,2, ,1,4799,34,1
2024,      479903501,2,2,1,3,2,0,2, , , ,1,1,2,2,2,4799,35,1
2024,      479903601, ,2,2, , , , , , , , ,2,2, ,0,4799,36,1
2024,      479903701, ,2,2, , , , , , , , ,2,2, ,0,4799,37,1
2024,      479903801,2,2,1,1,10,0,2, , , , ,2,2, ,2,4799,38,1
2024,      479903901, ,2,2, , , , , , , , ,2,2, ,0,4799,39,1
2024,      479904001, ,2,2, , , , , , , ,1,2,2, ,0,4799,40,1
2024,      479904101, ,2,2, , , , , , , ,1,2,2, ,0,4799,41,1
2024,      479904301, ,2,2, , , , , , , ,1,2,2, ,0,4799,43,1
2024,      479904401, ,2,2, , , , , , , ,1,2,2, ,0,4799,44,1
2024,      480000201, ,2,2, , , , , , , ,1,2,2, ,0,4800,2,1
2024,      480001201,2,2,2, , , , , , , ,1,2,2, ,0,4800,12,1
2024,      480001801, ,2,2, , , , , , , , ,2,2, ,1,4800,18,1
