ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7,HVIDX
2024,      493306701,4933,67,1,1,5,9,2,1,3
2024,      493306801,4933,68,1,1,2,9,2,1,3
2024,      493306901,4933,69,1,1,5,8,1,1,4
2024,      493306901,4933,69,1,1,1,8,2,2,5
2024,      493307101,4933,71,1,1,0,6,2,1,3
2024,      493402601,4934,26,1,1,1,8,2,1,2
2024,      493403001,4934,30,1,1,6,8,2,1,4
2024,      493409701,4934,97,1,1,6,8,1,1,3
2024,      493409701,4934,97,1,1,2,8,2,2,4
2024,      493500601,4935,6,1,1,8,4,1,1,2
2024,      493500601,4935,6,1,1,3,4,1,2,3
2024,      493500601,4935,6,1,1,1,4,2,3,4
2024,      493501001,4935,10,1,1,0,4,2,1,3
2024,      493501301,4935,13,1,1,6,4,1,1,3
2024,      493501301,4935,13,1,1,4,4,2,2,4
2024,      493501801,4935,18,1,1,0,4,2,1,2
2024,      493502101,4935,21,1,1,1,4,2,1,4
2024,      493502801,4935,28,1,1,7,4,1,1,3
2024,      493502801,4935,28,1,1,0,4,2,2,4
2024,      493502901,4935,29,1,1,8,4,2,1,3
2024,      493503201,4935,32,1,1,3,4,2,1,3
2024,      493505501,4935,55,1,1,3,4,1,1,3
2024,      493505501,4935,55,1,1,2,4,2,2,4
2024,      493600301,4936,3,1,1,7,5,2,1,3
2024,      493601101,4936,11,1,1,1,5,2,1,3
2024,      493703001,4937,30,1,1,2,11,2,1,3
2024,      493703101,4937,31,1,1,4,9,2,1,3
2024,      493703301,4937,33,1,1,2,9,2,1,3
2024,      493703401,4937,34,1,1,7,11,2,1,4
2024,      493704301,4937,43,1,1,3,9,2,1,5
2024,      493704401,4937,44,1,1,1,9,2,1,4
2024,      493717001,4937,170,1,1,2,9,1,1,2
2024,      493717001,4937,170,1,1,5,9,2,2,5
2024,      493717201,4937,172,1,1,5,9,2,1,5
2024,      493717301,4937,173,1,1,3,9,2,1,3
2024,      493717401,4937,174,1,1,8,9,1,1,4
2024,      493717401,4937,174,1,1,0,9,2,2,5
2024,      493801301,4938,13,1,1,0,2,2,1,7
2024,      493806701,4938,67,1,1,3,6,2,1,2
2024,      493806901,4938,69,1,1,7,6,2,1,4
2024,      493900501,4939,5,1,1,5,6,2,1,3
2024,      493900601,4939,6,1,1,7,6,2,1,3
2024,      493904901,4939,49,1,1,0,6,2,1,4
2024,      493905101,4939,51,1,1,6,6,2,1,3
2024,      493908301,4939,83,1,1,0,5,2,1,3
2024,      493908901,4939,89,1,1,2,6,2,1,4
2024,      493910401,4939,104,1,1,4,6,1,1,2
2024,      493910401,4939,104,1,1,0,6,2,2,3
2024,      494001901,4940,19,1,1,2,7,1,1,3
2024,      494001901,4940,19,1,1,5,7,1,2,6
2024,      494001901,4940,19,1,1,6,7,2,3,7
2024,      494002001,4940,20,1,1,4,6,2,1,3
2024,      494002101,4940,21,1,1,2,5,2,1,3
2024,      494002201,4940,22,1,1,8,6,1,1,6
2024,      494002201,4940,22,1,1,6,6,2,2,7
2024,      494011201,4940,112,1,2, , ,2,1,4
2024,      494016401,4940,164,1,1,0,6,2,1,3
2024,      494016501,4940,165,1,1,6,3,1,1,4
2024,      494016501,4940,165,1,1,0,1,2,2,5
2024,      494102602,4941,26,2,1,7,9,2,1,4
2024,      494103501,4941,35,1,1,2,7,1,1,7
2024,      494103501,4941,35,1,1,1,8,2,2,8
2024,      494200901,4942,9,1,1,1,98,2,1,4
2024,      494216201,4942,162,1,1,0,8,2,1,7
2024,      494407701,4944,77,1,1,1,5,2,1,3
2024,      494512201,4945,122,1,1,1,7,2,1,4
2024,      494601901,4946,19,1,1,0,5,2,1,4
2024,      494611002,4946,110,2,1,0,6,2,1,3
2024,      494705301,4947,53,1,1,5,98,2,1,5
2024,      494800501,4948,5,1,1,1,8,1,1,3
2024,      494800501,4948,5,1,1,3,7,2,2,5
2024,      494800901,4948,9,1,1,5,9,2,1,3
2024,      494802401,4948,24,1,1,0,9,2,1,3
2024,      494804801,4948,48,1,1,1,9,2,1,5
2024,      494902801,4949,28,1,1,1,9,2,1,5
2024,      495117401,4951,174,1,1,0,5,1,1,5
2024,      495117401,4951,174,1,1,0,5,2,2,7
2024,      495201501,4952,15,1,1,5,6,2,1,3
2024,      495202001,4952,20,1,1,1,8,1,1,3
2024,      495202001,4952,20,1,1,8,8,2,2,4
2024,      495209201,4952,92,1,1,1,8,1,1,3
2024,      495209201,4952,92,1,1,0,8,2,2,4
2024,      495305001,4953,50,1,1,1,6,2,1,3
2024,      495305501,4953,55,1,1,7,5,1,1,3
2024,      495305501,4953,55,1,1,1,5,2,2,4
2024,      495307201,4953,72,1,1,1,5,1,1,4
2024,      495307201,4953,72,1,1,1,5,1,2,5
2024,      495307201,4953,72,1,1,0,5,2,3,6
2024,      495309101,4953,91,1,1,0,6,2,1,4
2024,      495311101,4953,111,1,1,6,6,1,1,3
2024,      495311101,4953,111,1,1,0,5,2,2,4
2024,      495401501,4954,15,1,1,1,9,2,1,3
2024,      495402401,4954,24,1,1,0,9,2,1,3
2024,      495403001,4954,30,1,1,5,9,2,1,4
2024,      495500801,4955,8,1,1,6,4,1,1,4
2024,      495500801,4955,8,1,1,2,4,2,2,5
2024,      495502001,4955,20,1,1,8,4,2,1,3
2024,      495502201,4955,22,1,2, , ,2,1,3
2024,      495503101,4955,31,1,1,5,4,1,1,4
2024,      495503101,4955,31,1,1,2,4,2,2,5
2024,      495603601,4956,36,1,1,5,6,2,1,3
2024,      495606101,4956,61,1,1,0,6,2,1,3
2024,      495608601,4956,86,1,1,1,7,2,1,3
2024,      495705601,4957,56,1,1,1,7,2,1,3
2024,      495707601,4957,76,1,1,0,7,2,1,2
2024,      495710301,4957,103,1,1,6,6,1,1,3
2024,      495710301,4957,103,1,1,1,6,2,2,4
2024,      495711601,4957,116,1,1,0,7,1,1,2
2024,      495711601,4957,116,1,1,0,7,2,2,3
2024,      495712001,4957,120,1,1,0,6,2,1,4
2024,      495713101,4957,131,1,1,5,7,2,1,5
2024,      495805701,4958,57,1,1,0,9,2,1,3
2024,      495807701,4958,77,1,1,4,9,2,1,7
2024,      495900101,4959,1,1,1,1,5,1,1,5
2024,      495900101,4959,1,1,1,0,5,2,2,6
2024,      495900801,4959,8,1,1,0,6,2,1,4
2024,      495900901,4959,9,1,1,2,4,1,1,5
2024,      495900901,4959,9,1,1,1,4,2,2,6
2024,      495904201,4959,42,1,1,2,6,1,1,3
2024,      495904201,4959,42,1,1,2,6,2,2,4
2024,      495905301,4959,53,1,1,5,6,2,1,6
2024,      495905501,4959,55,1,1,4,6,1,1,4
2024,      495905501,4959,55,1,2, , ,2,2,5
2024,      496003201,4960,32,1,1,6,8,1,1,3
2024,      496003201,4960,32,1,1,2,8,1,2,4
2024,      496003201,4960,32,1,1,0,8,2,3,5
2024,      496003701,4960,37,1,1,7,9,1,1,4
2024,      496003701,4960,37,1,1,2,9,1,2,5
2024,      496003701,4960,37,1,1,0,9,2,3,6
2024,      496003901,4960,39,1,1,1,8,2,1,5
2024,      496004201,4960,42,1,1,4,7,2,1,3
2024,      496004601,4960,46,1,1,1,8,1,1,2
2024,      496004601,4960,46,1,1,0,8,2,2,3
2024,      496005901,4960,59,1,1,2,8,1,1,3
2024,      496005901,4960,59,1,1,1,8,2,2,4
2024,      496103501,4961,35,1,1,0,9,2,1,3
2024,      496104001,4961,40,1,1,6,9,2,1,6
2024,      496106101,4961,61,1,1,0,9,2,1,7
2024,      496106901,4961,69,1,1,1,8,2,1,2
2024,      496201101,4962,11,1,1,0,5,2,1,5
2024,      496207201,4962,72,1,1,5,5,2,1,3
2024,      496207701,4962,77,1,1,5,4,2,1,5
2024,      496209001,4962,90,1,1,0,4,2,1,3
2024,      496300801,4963,8,1,1,2,8,1,1,4
2024,      496300801,4963,8,1,1,0,8,2,2,5
2024,      496302801,4963,28,1,1,3,8,2,1,4
2024,      496303201,4963,32,1,1,8,8,2,1,2
2024,      496304701,4963,47,1,1,4,8,1,1,2
2024,      496304701,4963,47,1,1,0,8,2,2,3
2024,      496306801,4963,68,1,1,5,8,1,1,4
2024,      496306801,4963,68,1,1,5,8,2,2,5
2024,      496309901,4963,99,1,1,0,8,2,1,4
2024,      496406001,4964,60,1,1,6,9,2,1,5
2024,      496413001,4964,130,1,1,4,9,1,1,3
2024,      496413001,4964,130,1,1,4,9,2,2,4
2024,      496413401,4964,134,1,1,2,9,2,1,3
2024,      496500401,4965,4,1,1,5,4,2,1,3
2024,      496501801,4965,18,1,1,6,4,1,1,4
2024,      496501801,4965,18,1,1,1,4,2,2,5
2024,      496503701,4965,37,1,1,1,4,2,1,3
2024,      496506301,4965,63,1,1,7,4,1,1,3
2024,      496506301,4965,63,1,1,5,4,2,2,4
2024,      496507201,4965,72,1,1,1,4,2,1,3
2024,      496600201,4966,2,1,1,3,6,1,1,3
2024,      496600201,4966,2,1,1,8,6,2,2,5
2024,      496600801,4966,8,1,1,2,6,2,1,3
2024,      496603001,4966,30,1,1,5,6,2,1,6
2024,      496606901,4966,69,1,1,1,6,1,1,3
2024,      496606901,4966,69,1,1,8,6,1,2,6
2024,      496606901,4966,69,1,1,4,6,2,3,7
2024,      496607901,4966,79,1,1,7,6,1,1,2
2024,      496607901,4966,79,1,1,2,6,2,2,3
2024,      496609501,4966,95,1,1,3,6,1,1,3
2024,      496609501,4966,95,1,1,2,6,2,2,4
2024,      496611001,4966,110,1,1,1,6,2,1,3
2024,      496700101,4967,1,1,1,6,4,1,1,6
2024,      496700101,4967,1,1,1,3,4,2,2,7
2024,      496701001,4967,10,1,1,1,4,2,1,3
2024,      496704701,4967,47,1,1,4,4,2,1,4
2024,      496706101,4967,61,1,1,7,4,1,1,4
2024,      496706101,4967,61,1,1,5,4,2,2,5
2024,      496706801,4967,68,1,1,2,4,1,1,2
2024,      496706801,4967,68,1,1,0,4,2,2,3
2024,      496801001,4968,10,1,1,1,7,2,1,4
2024,      496801601,4968,16,1,1,1,8,1,1,3
2024,      496801601,4968,16,1,1,7,8,2,2,5
2024,      496801701,4968,17,1,2, , ,2,1,3
2024,      496802301,4968,23,1,1,1,8,1,1,3
2024,      496802301,4968,23,1,1,5,8,2,2,4
2024,      496803201,4968,32,1,1,7,8,1,1,4
2024,      496803201,4968,32,1,1,2,8,2,2,5
2024,      496803301,4968,33,1,1,1,8,2,1,5
2024,      496901201,4969,12,1,1,4,6,2,1,3
2024,      496901401,4969,14,1,1,3,6,1,1,7
2024,      496901401,4969,14,1,1,6,6,2,2,9
2024,      496903701,4969,37,1,1,1,6,2,1,3
2024,      496903801,4969,38,1,1,7,5,1,1,3
2024,      496903801,4969,38,1,1,1,6,2,2,4
2024,      496905201,4969,52,1,2, , ,2,1,2
2024,      496908301,4969,83,1,1,0,6,2,1,2
2024,      496910801,4969,108,1,1,8,6,1,1,3
2024,      496910801,4969,108,1,1,5,6,2,2,4
2024,      497001001,4970,10,1,1,6,5,2,1,4
2024,      497002001,4970,20,1,1,7,5,2,1,3
2024,      497005701,4970,57,1,1,8,5,2,1,5
2024,      497006701,4970,67,1,1,8,5,1,1,4
2024,      497006701,4970,67,1,1,5,5,2,2,5
2024,      497007701,4970,77,1,1,8,5,1,1,4
2024,      497007701,4970,77,1,1,0,5,2,2,5
2024,      497007801,4970,78,1,1,5,5,2,1,3
2024,      497008501,4970,85,1,1,4,5,2,1,3
2024,      497100901,4971,9,1,1,6,8,1,1,3
2024,      497100901,4971,9,1,1,0,8,2,2,4
2024,      497102201,4971,22,1,1,2,8,1,1,3
2024,      497102201,4971,22,1,1,2,8,2,2,4
2024,      497102701,4971,27,1,1,4,8,2,1,4
2024,      497104501,4971,45,1,1,4,8,2,1,2
2024,      497106801,4971,68,1,1,7,7,2,1,3
2024,      497200401,4972,4,1,1,6,4,2,1,4
2024,      497200601,4972,6,1,1,2,4,2,1,4
2024,      497201901,4972,19,1,1,5,4,2,1,4
2024,      497203301,4972,33,1,1,0,3,2,1,3
2024,      497203801,4972,38,1,1,2,3,1,1,3
2024,      497203801,4972,38,1,1,0,3,2,2,4
2024,      497204501,4972,45,1,1,2,4,2,1,2
2024,      497303301,4973,33,1,1,2,9,2,1,3
2024,      497305001,4973,50,1,1,4,9,2,1,4
2024,      497305101,4973,51,1,1,6,9,1,1,3
2024,      497305101,4973,51,1,1,1,9,2,2,4
2024,      497305501,4973,55,1,1,3,9,1,1,3
2024,      497305501,4973,55,1,1,1,9,2,2,4
2024,      497403001,4974,30,1,1,4,8,2,1,3
2024,      497407001,4974,70,1,1,6,8,2,1,4
2024,      497407201,4974,72,1,1,3,8,2,1,3
2024,      497407501,4974,75,1,1,8,8,2,1,3
2024,      497407601,4974,76,1,1,5,8,2,1,3
2024,      497407701,4974,77,1,1,2,8,2,1,4
2024,      497407901,4974,79,1,1,4,8,2,1,4
2024,      497500301,4975,3,1,1,5,5,1,1,4
2024,      497500301,4975,3,1,1,3,5,2,2,5
2024,      497501101,4975,11,1,1,5,5,2,1,4
2024,      497501401,4975,14,1,1,2,5,1,1,3
2024,      497501401,4975,14,1,1,3,5,2,2,4
2024,      497502101,4975,21,1,1,5,5,1,1,4
2024,      497502101,4975,21,1,1,2,5,2,2,5
2024,      497502701,4975,27,1,1,1,5,2,1,5
2024,      497506601,4975,66,1,1,0,5,2,1,7
2024,      497506801,4975,68,1,1,8,5,1,1,4
2024,      497506801,4975,68,1,1,4,5,2,2,5
2024,      497507101,4975,71,1,1,4,5,1,1,3
2024,      497507101,4975,71,1,1,0,5,2,2,4
2024,      497508701,4975,87,1,1,7,5,2,1,6
2024,      497600201,4976,2,1,1,8,5,2,1,3
2024,      497600801,4976,8,1,1,7,5,2,1,4
2024,      497601001,4976,10,1,1,4,5,2,1,3
2024,      497601101,4976,11,1,1,2,5,2,1,3
2024,      497601301,4976,13,1,1,1,5,2,1,3
2024,      497602201,4976,22,1,1,0,5,2,1,4
2024,      497604801,4976,48,1,1,7,5,1,1,3
2024,      497604801,4976,48,1,1,2,5,2,2,4
2024,      497605601,4976,56,1,1,1,5,2,1,2
2024,      497605801,4976,58,1,1,5,5,2,1,4
2024,      497606201,4976,62,1,1,1,5,1,1,3
2024,      497606201,4976,62,1,1,4,5,2,2,5
2024,      497607001,4976,70,1,1,0,5,2,1,4
2024,      497703501,4977,35,1,1,6,9,1,1,6
2024,      497703501,4977,35,1,1,1,9,2,2,7
2024,      497703601,4977,36,1,1,4,9,2,1,3
2024,      497703701,4977,37,1,1,3,9,2,1,4
2024,      497708401,4977,84,1,1,2,9,2,1,5
2024,      497710201,4977,102,1,1,2,9,2,1,4
2024,      497801001,4978,10,1,1,2,9,1,1,3
2024,      497801001,4978,10,1,1,2,9,2,2,4
2024,      497801601,4978,16,1,1,1,8,2,1,3
2024,      497803901,4978,39,1,1,6,9,1,1,4
2024,      497803901,4978,39,1,1,0,9,2,2,5
2024,      497805501,4978,55,1,1,1,9,2,1,2
2024,      497807001,4978,70,1,1,1,9,2,1,3
2024,      497808401,4978,84,1,1,1,9,2,1,4
2024,      497808501,4978,85,1,1,3,9,2,1,4
2024,      497901401,4979,14,1,1,1,4,1,1,3
2024,      497901401,4979,14,1,1,5,4,2,2,4
2024,      497901601,4979,16,1,1,8,3,1,1,7
2024,      497901601,4979,16,1,1,1,3,2,2,8
2024,      497902301,4979,23,1,1,6,4,2,1,4
2024,      497909401,4979,94,1,1,0,4,2,1,3
2024,      497909501,4979,95,1,1,3,3,2,1,3
2024,      498002901,4980,29,1,1,3,9,2,1,4
2024,      498003201,4980,32,1,1,2,9,2,1,4
2024,      498004401,4980,44,1,1,5,9,1,1,4
2024,      498004401,4980,44,1,1,0,9,2,2,5
2024,      498004901,4980,49,1,1,3,6,2,1,3
2024,      498005401,4980,54,1,1,5,9,2,1,4
2024,      498005501,4980,55,1,1,7,9,2,1,4
2024,      498005601,4980,56,1,1,7,9,1,1,3
2024,      498005601,4980,56,1,1,7,9,2,2,4
2024,      498006301,4980,63,1,1,6,9,2,1,3
2024,      498102201,4981,22,1,1,6,6,1,1,4
2024,      498102201,4981,22,1,1,5,6,2,2,5
2024,      498102401,4981,24,1,1,8,6,2,1,3
2024,      498103601,4981,36,1,1,7,6,2,1,6
2024,      498204001,4982,40,1,1,1,7,1,1,3
2024,      498204001,4982,40,1,1,0,7,2,2,4
2024,      498207701,4982,77,1,1,4,7,1,1,3
2024,      498207701,4982,77,1,1,3,7,2,2,4
2024,      498208901,4982,89,1,1,7,7,2,1,4
2024,      498212701,4982,127,1,1,8,7,2,1,3
2024,      498310301,4983,103,1,2, , ,2,1,3
2024,      498404701,4984,47,1,2, , ,2,1,2
2024,      498405601,4984,56,1,2, , ,2,1,4
2024,      498409001,4984,90,1,1,1,4,1,1,7
2024,      498409001,4984,90,1,2, , ,1,2,9
2024,      498409001,4984,90,1,2, , ,2,3,10
2024,      498410701,4984,107,1,1,1,4,2,1,3
2024,      498500201,4985,2,1,1,1,7,2,1,3
2024,      498500501,4985,5,1,1,6,8,1,1,3
2024,      498500501,4985,5,1,1,4,8,2,2,4
2024,      498505801,4985,58,1,1,1,8,2,1,4
2024,      498507901,4985,79,1,1,2,8,2,1,3
2024,      498509001,4985,90,1,1,6,8,1,1,2
2024,      498509001,4985,90,1,1,2,8,1,2,3
2024,      498509001,4985,90,1,1,1,8,2,3,4
2024,      498606301,4986,63,1,1,1,9,2,1,3
2024,      498607801,4986,78,1,1,5,9,2,1,3
2024,      498609801,4986,98,1,1,1,9,2,1,3
2024,      498700301,4987,3,1,1,6,6,1,1,4
2024,      498700301,4987,3,1,1,1,6,2,2,5
2024,      498703601,4987,36,1,1,0,6,2,1,4
2024,      498704901,4987,49,1,1,7,6,1,1,2
2024,      498704901,4987,49,1,1,4,6,2,2,3
2024,      498707901,4987,79,1,1,1,6,2,1,4
2024,      498803201,4988,32,1,1,0,8,2,1,3
2024,      498803401,4988,34,1,2, , ,2,1,4
2024,      498803601,4988,36,1,2, , ,2,1,2
2024,      498804001,4988,40,1,2, , ,1,1,5
2024,      498804001,4988,40,1,2, , ,2,2,6
2024,      498804901,4988,49,1,2, , ,2,1,3
2024,      498805401,4988,54,1,1,0,8,2,1,3
2024,      498807101,4988,71,1,1,1,8,1,1,3
2024,      498807101,4988,71,1,1,1,8,2,2,5
2024,      498902601,4989,26,1,1,1,4,2,1,3
2024,      498902701,4989,27,1,1,5,5,2,1,3
2024,      498902801,4989,28,1,1,1,6,2,1,3
2024,      498909901,4989,99,1,1,1,5,2,1,3
2024,      498910001,4989,100,1,1,6,5,2,1,2
2024,      498911701,4989,117,1,1,7,5,1,1,3
2024,      498911701,4989,117,1,1,5,5,1,2,4
2024,      498911701,4989,117,1,1,3,5,2,3,5
2024,      498911801,4989,118,1,1,0,4,2,1,3
2024,      499000901,4990,9,1,1,3,5,1,1,3
2024,      499000901,4990,9,1,1,1,5,2,2,4
2024,      499001501,4990,15,1,1,4,5,2,1,3
2024,      499009301,4990,93,1,1,7,5,1,1,5
2024,      499009301,4990,93,1,1,6,5,2,2,6
2024,      499011001,4990,110,1,1,1,5,2,1,4
2024,      499011301,4990,113,1,1,7,5,2,1,3
2024,      499100101,4991,1,1,1,3,9,2,1,3
2024,      499100301,4991,3,1,1,9,8,2,1,3
2024,      499100501,4991,5,1,1,8,9,2,1,3
2024,      499100601,4991,6,1,1,7,9,2,1,4
2024,      499100701,4991,7,1,1,4,9,2,1,6
2024,      499103801,4991,38,1,1,1,9,2,1,3
2024,      499104201,4991,42,1,1,1,8,2,1,4
2024,      499200101,4992,1,1,1,6,4,2,1,4
2024,      499202401,4992,24,1,1,7,4,2,1,3
2024,      499206901,4992,69,1,1,2,4,2,1,3
2024,      499209601,4992,96,1,1,5,4,1,1,2
2024,      499209601,4992,96,1,1,3,4,1,2,3
2024,      499209601,4992,96,1,1,1,4,2,3,4
2024,      499209701,4992,97,1,1,1,4,2,1,2
2024,      499210301,4992,103,1,1,6,4,1,1,4
2024,      499210301,4992,103,1,1,0,4,2,2,5
2024,      499210401,4992,104,1,1,3,4,2,1,4
2024,      499300301,4993,3,1,1,8,6,1,1,7
2024,      499300301,4993,3,1,1,6,6,1,2,8
2024,      499300301,4993,3,1,1,3,6,2,3,9
2024,      499300701,4993,7,1,1,4,6,2,1,6
2024,      499300901,4993,9,1,1,5,6,2,1,4
2024,      499301101,4993,11,1,1,4,6,2,1,3
2024,      499306501,4993,65,1,1,8,6,2,1,3
2024,      499306901,4993,69,1,1,1,6,2,1,3
2024,      499312201,4993,122,1,1,3,6,1,1,3
2024,      499312201,4993,122,1,1,3,6,1,2,4
2024,      499312201,4993,122,1,1,0,6,1,3,5
2024,      499312201,4993,122,1,1,1,6,2,4,6
2024,      499312601,4993,126,1,1,3,6,1,1,3
2024,      499312601,4993,126,1,1,2,6,2,2,4
2024,      499312901,4993,129,1,1,1,6,1,1,3
2024,      499312901,4993,129,1,1,6,6,2,2,5
2024,      499401701,4994,17,1,1,3,6,2,1,4
2024,      499407001,4994,70,1,1,3,6,1,1,7
2024,      499407001,4994,70,1,2, , ,2,2,8
2024,      499408301,4994,83,1,1,2,6,2,1,4
2024,      499408501,4994,85,1,1,2,6,1,1,3
2024,      499408501,4994,85,1,1,0,6,2,2,4
2024,      499503801,4995,38,1,1,2,4,2,1,3
2024,      499504001,4995,40,1,1,7,4,1,1,5
2024,      499504001,4995,40,1,1,0,4,2,2,6
2024,      499505701,4995,57,1,1,4,4,1,1,3
2024,      499505701,4995,57,1,1,1,4,1,2,4
2024,      499505701,4995,57,1,2, , ,2,3,5
2024,      499507801,4995,78,1,1,1,4,2,1,3
2024,      499601401,4996,14,1,1,6,8,2,1,4
2024,      499605101,4996,51,1,2, , ,2,1,3
2024,      499606501,4996,65,1,1,0,8,2,1,5
2024,      499606901,4996,69,1,1,5,8,2,1,3
2024,      499801501,4998,15,1,1,4,8,2,1,3
2024,      499801601,4998,16,1,1,6,8,1,1,4
2024,      499801601,4998,16,1,1,5,8,2,2,5
2024,      499801701,4998,17,1,1,3,8,2,1,4
2024,      499801901,4998,19,1,1,2,8,2,1,3
2024,      499802601,4998,26,1,1,7,8,2,1,2
2024,      499802801,4998,28,1,1,2,8,2,1,4
2024,      499900201,4999,2,1,1,5,7,1,1,3
2024,      499900201,4999,2,1,1,3,7,1,2,4
2024,      499900201,4999,2,1,1,0,7,1,3,5
2024,      499900201,4999,2,1,1,0,7,2,4,6
2024,      499905801,4999,58,1,1,0,7,2,1,6
2024,      499905901,4999,59,1,1,8,7,1,1,4
2024,      499905901,4999,59,1,1,6,7,1,2,5
2024,      499905901,4999,59,1,1,3,7,1,3,6
2024,      499905901,4999,59,1,1,3,7,2,4,7
2024,      499906001,4999,60,1,1,3,7,2,1,3
2024,      499906101,4999,61,1,1,2,7,2,1,4
2024,      499906801,4999,68,1,1,0,7,2,1,3
2024,      499906901,4999,69,1,1,6,7,1,1,4
2024,      499906901,4999,69,1,1,4,7,1,2,5
2024,      499906901,4999,69,1,1,0,7,2,3,6
2024,      499907001,4999,70,1,1,7,7,1,1,4
2024,      499907001,4999,70,1,1,3,7,2,2,5
2024,      500001501,5000,15,1,1,0,6,2,1,5
2024,      500002701,5000,27,1,1,0,6,2,1,3
2024,      500002702,5000,27,2,1,2,6,1,1,3
2024,      500002702,5000,27,2,1,1,6,2,2,4
2024,      500003201,5000,32,1,1,0,8,1,1,5
2024,      500003201,5000,32,1,1,0,8,1,2,6
2024,      500003201,5000,32,1,2, , ,2,3,7
2024,      500010301,5000,103,1,1,0,6,1,1,4
2024,      500010301,5000,103,1,2, , ,2,2,5
2024,      500013001,5000,130,1,1,0,6,2,1,4
2024,      500013701,5000,137,1,2, , ,2,1,4
2024,      500102301,5001,23,1,1,1,6,2,1,4
2024,      500106001,5001,60,1,1,0,6,2,1,3
2024,      500106301,5001,63,1,1,7,6,1,1,3
2024,      500106301,5001,63,1,1,6,6,2,2,4
2024,      500109901,5001,99,1,1,4,6,1,1,3
2024,      500109901,5001,99,1,1,4,6,1,2,5
2024,      500109901,5001,99,1,1,1,6,1,3,6
2024,      500109901,5001,99,1,1,0,6,2,4,7
2024,      500113501,5001,135,1,1,0,6,2,1,3
2024,      500202001,5002,20,1,1,0,3,1,1,7
2024,      500202001,5002,20,1,1,0,3,2,2,9
2024,      500202202,5002,22,2,1,0,7,2,1,5
2024,      500203001,5002,30,1,1,0,7,2,1,5
2024,      500205702,5002,57,2,1,0,7,1,1,3
2024,      500205702,5002,57,2,1,0,7,2,2,4
2024,      500205703,5002,57,3,1,1,7,1,1,3
2024,      500205703,5002,57,3,1,1,7,1,2,4
2024,      500205703,5002,57,3,1,1,7,2,3,5
2024,      500207901,5002,79,1,1,2,7,1,1,3
2024,      500207901,5002,79,1,1,1,7,2,2,4
2024,      500212302,5002,123,2,1,1,7,1,1,3
2024,      500212302,5002,123,2,1,1,7,2,2,4
2024,      500213501,5002,135,1,1,1,6,2,1,3
2024,      500313701,5003,137,1,2, , ,2,1,3
2024,      500314201,5003,142,1,2, , ,2,1,3
2024,      500314301,5003,143,1,1,6,9,2,1,4
2024,      500314801,5003,148,1,1,1,7,1,1,3
2024,      500314801,5003,148,1,1,1,7,2,2,4
2024,      500401901,5004,19,1,1,0,2,2,1,2
2024,      500406401,5004,64,1,1,1,4,1,1,5
2024,      500406401,5004,64,1,1,1,4,2,2,6
2024,      500416001,5004,160,1,1,3,5,1,1,3
2024,      500416001,5004,160,1,1,2,5,2,2,4
2024,      500416101,5004,161,1,1,1,4,1,1,3
2024,      500416101,5004,161,1,1,0,4,2,2,4
2024,      500505701,5005,57,1,1,1,7,2,1,3
2024,      500507601,5005,76,1,1,5,7,2,1,3
2024,      500509201,5005,92,1,1,0,2,2,1,6
2024,      500511101,5005,111,1,1,7,7,2,1,2
2024,      500600201,5006,2,1,1,2,4,2,1,3
2024,      500603501,5006,35,1,1,1,5,2,1,3
2024,      500607801,5006,78,1,1,0,4,2,1,6
2024,      500701701,5007,17,1,1,2,4,1,1,3
2024,      500701701,5007,17,1,1,1,4,2,2,4
2024,      500702901,5007,29,1,1,5,5,1,1,3
2024,      500702901,5007,29,1,1,2,5,2,2,4
2024,      500706401,5007,64,1,1,1,7,2,1,3
2024,      500707001,5007,70,1,1,1,5,2,1,3
2024,      500707501,5007,75,1,1,0,5,1,1,4
2024,      500707501,5007,75,1,1,2,5,2,2,5
2024,      500708501,5007,85,1,1,2,5,1,1,3
2024,      500708501,5007,85,1,1,0,5,2,2,4
2024,      501004401,5010,44,1,1,0,7,2,1,4
2024,      501014701,5010,147,1,2, , ,2,1,3
2024,      501110501,5011,105,1,1,5,10,2,1,3
2024,      501111701,5011,117,1,1,2,9,2,1,3
2024,      501209301,5012,93,1,1,3,8,2,1,4
2024,      501210701,5012,107,1,1,0,7,2,1,3
2024,      501211001,5012,110,1,1,2,8,2,1,6
2024,      501217801,5012,178,1,1,5,8,1,1,5
2024,      501217801,5012,178,1,1,1,8,2,2,6
2024,      501302101,5013,21,1,1,5,5,2,1,3
2024,      501306401,5013,64,1,1,3,5,2,1,4
2024,      501309101,5013,91,1,1,0,5,1,1,3
2024,      501309101,5013,91,1,1,0,5,1,2,4
2024,      501309101,5013,91,1,1,0,5,2,3,5
2024,      501314401,5013,144,1,1,2,5,2,1,3
2024,      501315101,5013,151,1,1,3,5,1,1,4
2024,      501315101,5013,151,1,1,1,5,2,2,5
2024,      501401501,5014,15,1,1,0,8,1,1,2
2024,      501401501,5014,15,1,1,4,10,2,2,4
2024,      501405901,5014,59,1,1,1,8,2,1,5
2024,      501418902,5014,189,2,1,2,9,2,1,2
2024,      501500601,5015,6,1,1,0,5,2,1,3
2024,      501503901,5015,39,1,1,5,6,1,1,5
